order_id,customer_id,product_sku,quantity,unit_price,total_amount,order_date,shipping_status,payment_method
SALE-03973,ACC-02080,ITEM-3001,1,289.35,289.35,2023-07-23,Cancelled,Debit Card
SALE-03974,ACC-02119,ITEM-3003,1,14.26,14.26,2023-07-23,Delivered,PayPal
SALE-03975,ACC-02161,ITEM-3004,1,153.99,153.99,2023-07-23,In Transit,Bank Transfer
SALE-03976,ACC-02202,ITEM-3012,5,86.03,430.17,2023-07-23,Completed,Bank Transfer
SALE-03977,ACC-02133,ITEM-3012,1,86.4,86.4,2023-07-23,Pending,PayPal
SALE-03978,ACC-02183,ITEM-3004,1,153.99,153.99,2023-07-23,Processing,Credit Card
SALE-03979,ACC-02085,ITEM-3002,1,20.75,20.75,2023-07-23,Delivered,Digital Wallet
SALE-03980,ACC-02190,ITEM-3014,1,246.69,246.69,2023-07-24,Returned,Debit Card
SALE-03981,ACC-02155,ITEM-3017,1,107.6,107.6,2023-07-24,Pending,Digital Wallet
SALE-03982,ACC-02112,ITEM-3004,2,153.99,307.98,2023-07-24,Cancelled,Cash on Delivery
SALE-03983,ACC-02145,ITEM-3011,1,95.37,95.37,2023-07-24,Returned,Digital Wallet
SALE-03984,ACC-02265,ITEM-3011,4,95.37,381.48,2023-07-25,Delivered,Cash on Delivery
SALE-03985,ACC-02357,ITEM-3018,1,26.2,26.2,2023-07-25,Returned,Bank Transfer
SALE-03986,ACC-02249,ITEM-3020,5,18.67,93.35,2023-07-25,In Transit,Credit Card
SALE-03987,ACC-02199,ITEM-3006,1,370.64,370.64,2023-07-26,Returned,Cash on Delivery
SALE-03988,ACC-02358,ITEM-3017,1,103.13,103.13,2023-07-26,Processing,Credit Card
SALE-03989,ACC-02302,ITEM-3020,1,18.67,18.67,2023-07-26,Cancelled,Cash on Delivery
SALE-03990,ACC-02473,ITEM-3001,2,289.35,578.7,2023-07-26,Completed,PayPal
SALE-03991,ACC-02040,ITEM-3008,1,37.6,37.6,2023-07-27,In Transit,Digital Wallet
SALE-03992,ACC-02284,ITEM-3013,4,65.55,262.2,2023-07-27,Cancelled,Cash on Delivery
SALE-03993,ACC-02222,ITEM-3004,1,153.99,153.99,2023-07-27,Processing,Debit Card
SALE-03994,ACC-02210,ITEM-3010,1,46.12,46.12,2023-07-27,Delivered,PayPal
SALE-03995,ACC-02366,ITEM-3015,1,54.68,54.68,2023-07-28,Completed,Digital Wallet
SALE-03996,ACC-02235,ITEM-3005,1,82.23,82.23,2023-07-28,Completed,Debit Card
SALE-03997,ACC-02298,ITEM-3003,1,14.26,14.26,2023-07-28,Cancelled,Cash on Delivery
SALE-03998,ACC-02106,ITEM-3020,1,18.67,18.67,2023-07-28,Delivered,PayPal
SALE-03999,ACC-02401,ITEM-3004,1,153.99,153.99,2023-07-28,Delivered,Cash on Delivery
SALE-04000,ACC-02002,ITEM-3011,1,95.37,95.37,2023-07-28,Cancelled,PayPal
,USER-1404,,1,94.99,94.99,2023-01-01T04:47:37.445Z,FBM,Discover
,USER-1078,,2,14.99,29.98,2023-01-01T12:00:50.271Z,FBA,VISA
,USER-1077,,1,74.99,74.99,2023-01-01T16:27:58.370Z,FBM,Discover
,USER-1208,,4,94.99,379.96,2023-01-01T20:44:40.124Z,FBA,MasterCard
,USER-1497,,1,99.99,99.99,2023-01-01T23:56:26.452Z,FBA,AmEx
,USER-1307,,1,74.99,74.99,2023-01-02T00:05:38.155Z,Seller,PayPal
,USER-1103,,1,99.99,99.99,2023-01-02T02:14:48.106Z,FBA,PayPal
,USER-1213,,3,329.99,989.97,2023-01-02T11:15:06.814Z,Seller,Debit
,USER-1149,,1,329.99,329.99,2023-01-02T14:17:59.974Z,FBM,Debit
,USER-1341,,1,289.99,289.99,2023-01-02T15:00:36.931Z,Seller,Discover
,USER-1192,,1,98.0,98.0,2023-01-02T21:43:00.222Z,Seller,VISA
,USER-1043,,4,239.99,959.96,2023-01-03T05:30:38.242Z,FBA,PayPal
,USER-1175,,1,329.99,329.99,2023-01-03T06:17:29.497Z,FBM,PayPal
,USER-1160,,1,24.99,24.99,2023-01-03T11:59:00.424Z,Seller,VISA
,USER-1394,,1,45.99,45.99,2023-01-03T13:33:20.067Z,Seller,PayPal
,USER-1236,,1,129.99,129.99,2023-01-03T21:25:50.571Z,FBM,Debit
,USER-1234,,1,54.99,54.99,2023-01-04T00:47:16.240Z,FBM,AmEx
,USER-1097,,1,318.27,318.27,2023-01-04T07:15:12.819Z,FBM,Discover
,USER-1483,,1,98.0,98.0,2023-01-04T15:02:11.474Z,FBA,VISA
,USER-1489,,1,129.99,129.99,2023-01-04T18:51:38.093Z,Seller,Debit
,USER-1055,,2,289.99,579.98,2023-01-04T21:19:12.397Z,Seller,VISA
,USER-1330,,3,329.99,989.97,2023-01-05T04:25:30.899Z,FBA,Debit
,USER-1086,,2,40.64,81.28,2023-01-05T05:04:53.926Z,FBA,MasterCard
,USER-1406,,1,74.99,74.99,2023-01-05T08:09:55.668Z,FBA,Discover
,USER-1229,,2,54.99,109.98,2023-01-05T13:43:20.350Z,FBA,Discover
,USER-1152,,1,99.99,99.99,2023-01-05T21:52:56.788Z,Seller,MasterCard
,USER-1206,,1,24.99,24.99,2023-01-06T03:40:30.916Z,FBA,Discover
,USER-1047,,1,9.99,9.99,2023-01-06T03:48:21.508Z,FBM,MasterCard
,USER-1317,,1,69.99,69.99,2023-01-06T10:46:33.243Z,Seller,PayPal
,USER-1338,,1,24.99,24.99,2023-01-06T19:50:41.018Z,FBA,PayPal
,USER-1494,,3,45.99,137.97,2023-01-06T20:38:46.304Z,FBM,MasterCard
,USER-1275,,3,129.99,389.97,2023-01-07T06:13:26.132Z,Seller,AmEx
,USER-1217,,1,119.99,119.99,2023-01-07T11:56:11.361Z,Seller,PayPal
,USER-1310,,2,74.99,149.98,2023-01-07T18:03:56.185Z,FBA,Debit
,USER-1219,,3,139.99,419.97,2023-01-07T19:29:52.546Z,FBM,MasterCard
,USER-1199,,1,69.99,69.99,2023-01-07T23:31:27.374Z,FBM,Discover
,USER-1385,,4,39.99,159.96,2023-01-08T02:55:49.886Z,Seller,Discover
,USER-1373,,1,16.99,16.99,2023-01-08T06:51:39.659Z,FBA,PayPal
,USER-1243,,1,54.99,54.99,2023-01-08T10:09:18.618Z,FBM,MasterCard
,USER-1249,,4,119.99,479.96,2023-01-08T16:10:40.631Z,FBA,MasterCard
,USER-1449,,1,54.99,54.99,2023-01-09T00:22:17.025Z,Seller,AmEx
,USER-1007,,1,119.99,119.99,2023-01-09T04:51:12.564Z,FBA,Discover
,USER-1351,,2,16.99,33.98,2023-01-09T13:04:13.673Z,FBA,PayPal
,USER-1169,,1,74.99,74.99,2023-01-09T19:25:49.592Z,FBM,Discover
,USER-1398,,1,16.99,16.99,2023-01-10T03:51:24.555Z,FBA,Debit
,USER-1228,,1,14.99,14.99,2023-01-10T07:50:11.772Z,FBA,Discover
,USER-1337,,1,289.99,289.99,2023-01-10T15:34:45.094Z,FBM,VISA
,USER-1048,,1,262.85,262.85,2023-01-10T22:17:43.842Z,Seller,Discover
,USER-1004,,1,88.92,88.92,2023-01-11T02:39:24.034Z,FBM,Debit
,USER-1042,,1,129.99,129.99,2023-01-11T05:33:57.337Z,FBM,VISA
,USER-1278,,1,16.99,16.99,2023-01-11T10:56:29.658Z,FBA,VISA
,USER-1449,,1,24.99,24.99,2023-01-11T19:23:14.988Z,Seller,VISA
,USER-1487,,1,329.99,329.99,2023-01-11T23:08:45.524Z,Seller,AmEx
,USER-1380,,1,24.99,24.99,2023-01-12T02:50:04.732Z,Seller,PayPal
,USER-1217,,1,84.99,84.99,2023-01-12T04:50:43.707Z,FBM,MasterCard
,USER-1029,,1,99.99,99.99,2023-01-12T11:34:24.975Z,FBM,VISA
,USER-1493,,1,69.99,69.99,2023-01-12T18:23:12.241Z,FBA,MasterCard
,USER-1181,,1,98.0,98.0,2023-01-12T19:48:21.135Z,Seller,MasterCard
,USER-1098,,1,239.16,239.16,2023-01-12T21:40:04.673Z,Seller,AmEx
,USER-1114,,4,119.99,479.96,2023-01-12T23:15:55.857Z,FBA,Discover
,USER-1181,,1,74.99,74.99,2023-01-13T06:43:45.786Z,FBA,AmEx
,USER-1372,,1,24.99,24.99,2023-01-13T07:42:50.075Z,FBA,Discover
,USER-1412,,1,9.99,9.99,2023-01-13T12:51:38.164Z,FBA,Discover
,USER-1417,,1,16.99,16.99,2023-01-13T19:13:07.853Z,FBA,PayPal
,USER-1456,,1,99.99,99.99,2023-01-13T19:50:19.418Z,FBA,Discover
,USER-1336,,1,98.0,98.0,2023-01-14T03:44:24.984Z,Seller,MasterCard
,USER-1296,,1,84.99,84.99,2023-01-14T04:37:04.439Z,FBA,PayPal
,USER-1184,,1,329.99,329.99,2023-01-14T07:35:11.194Z,FBM,AmEx
,USER-1172,,1,289.99,289.99,2023-01-14T13:08:11.966Z,FBM,PayPal
,USER-1358,,1,129.99,129.99,2023-01-14T14:17:29.976Z,Seller,Debit
,USER-1156,,1,14.99,14.99,2023-01-14T22:49:27.140Z,Seller,PayPal
,USER-1326,,4,94.99,379.96,2023-01-14T23:36:13.772Z,FBM,AmEx
,USER-1415,,3,98.0,294.0,2023-01-15T04:09:29.966Z,Seller,PayPal
,USER-1325,,4,289.99,1159.96,2023-01-15T12:36:18.086Z,Seller,VISA
,USER-1437,,1,14.99,14.99,2023-01-15T17:59:43.596Z,FBM,Discover
,USER-1193,,1,119.99,119.99,2023-01-15T23:00:49.039Z,FBM,Debit
,USER-1252,,1,45.99,45.99,2023-01-16T06:52:14.896Z,FBM,Discover
,USER-1364,,1,54.99,54.99,2023-01-16T08:38:21.039Z,FBM,Debit
,USER-1004,,4,239.99,959.96,2023-01-16T11:04:50.046Z,Seller,Discover
,USER-1009,,1,289.99,289.99,2023-01-16T15:37:43.454Z,FBA,AmEx
,USER-1130,,1,45.99,45.99,2023-01-16T18:42:08.754Z,FBM,Discover
,USER-1217,,1,94.99,94.99,2023-01-17T03:16:34.373Z,Seller,Debit
,USER-1395,,1,139.99,139.99,2023-01-17T06:42:54.526Z,Seller,Discover
,USER-1173,,3,39.99,119.97,2023-01-17T07:28:18.137Z,Seller,Discover
,USER-1004,,1,99.99,99.99,2023-01-17T07:42:43.296Z,FBA,Debit
,USER-1305,,2,69.99,139.98,2023-01-17T13:38:22.913Z,Seller,PayPal
,USER-1210,,3,284.81,854.44,2023-01-17T22:27:30.783Z,Seller,VISA
,USER-1131,,2,24.99,49.98,2023-01-18T04:13:54.990Z,FBM,Debit
,USER-1077,,1,98.0,98.0,2023-01-18T07:27:12.324Z,Seller,PayPal
,USER-1126,,1,16.99,16.99,2023-01-18T16:26:46.633Z,FBA,Discover
,USER-1049,,1,23.06,23.06,2023-01-19T00:26:27.604Z,FBA,PayPal
,USER-1406,,1,54.99,54.99,2023-01-19T06:11:41.122Z,FBM,Debit
,USER-1112,,1,16.99,16.99,2023-01-19T13:42:19.101Z,FBA,VISA
,USER-1450,,1,16.99,16.99,2023-01-19T18:04:31.902Z,FBA,PayPal
,USER-1076,,1,129.99,129.99,2023-01-19T18:50:01.793Z,FBM,Discover
,USER-1315,,1,289.99,289.99,2023-01-20T00:03:35.925Z,FBM,Debit
,USER-1043,,1,39.99,39.99,2023-01-20T07:36:33.893Z,FBM,MasterCard
,USER-1147,,3,16.99,50.97,2023-01-20T08:52:42.417Z,FBM,Discover
,USER-1167,,4,329.99,1319.96,2023-01-20T16:22:31.454Z,FBA,Discover
,USER-1274,,1,239.99,239.99,2023-01-20T16:50:22.619Z,FBA,Discover
,USER-1249,,1,45.99,45.99,2023-01-20T20:43:01.462Z,FBA,PayPal
,USER-1245,,1,81.11,81.11,2023-01-21T02:27:35.144Z,Seller,AmEx
,USER-1259,,4,256.63,1026.5,2023-01-21T07:16:17.683Z,Seller,Discover
,USER-1111,,3,48.14,144.42,2023-01-21T08:02:45.788Z,Seller,Debit
,USER-1140,,1,119.99,119.99,2023-01-21T15:26:53.613Z,Seller,Debit
,USER-1259,,2,202.23,404.46,2023-01-21T18:48:47.955Z,FBA,VISA
,USER-1029,,1,84.99,84.99,2023-01-22T03:16:38.005Z,FBA,MasterCard
,USER-1280,,2,74.99,149.98,2023-01-22T06:06:22.026Z,Seller,MasterCard
,USER-1467,,3,45.99,137.97,2023-01-22T07:12:20.732Z,FBA,PayPal
,USER-1424,,2,39.99,79.98,2023-01-22T12:54:42.507Z,Seller,Debit
,USER-1342,,1,99.99,99.99,2023-01-22T16:37:03.956Z,FBA,VISA
,USER-1346,,1,9.99,9.99,2023-01-22T21:36:53.412Z,Seller,MasterCard
,USER-1224,,3,24.99,74.97,2023-01-22T21:37:32.778Z,Seller,Debit
,USER-1250,,1,16.99,16.99,2023-01-23T01:55:10.805Z,FBM,Discover
,USER-1001,,1,39.99,39.99,2023-01-23T06:28:45.565Z,Seller,MasterCard
,USER-1474,,1,39.99,39.99,2023-01-23T08:46:48.579Z,FBA,PayPal
,USER-1346,,1,16.99,16.99,2023-01-23T17:02:36.123Z,FBM,PayPal
,USER-1036,,1,94.99,94.99,2023-01-24T00:26:56.522Z,FBA,Debit
,USER-1451,,2,129.99,259.98,2023-01-24T08:49:12.729Z,FBM,Discover
,USER-1167,,1,14.99,14.99,2023-01-24T13:55:21.107Z,FBM,VISA
,USER-1406,,1,98.0,98.0,2023-01-24T14:55:53.433Z,Seller,MasterCard
,USER-1381,,1,239.99,239.99,2023-01-24T22:37:12.157Z,FBM,Debit
,USER-1134,,1,129.99,129.99,2023-01-24T23:53:39.339Z,Seller,Discover
,USER-1084,,1,99.99,99.99,2023-01-25T06:26:02.801Z,Seller,VISA
,USER-1424,,3,14.99,44.97,2023-01-25T07:26:24.290Z,Seller,AmEx
,USER-1053,,1,84.99,84.99,2023-01-25T12:45:43.478Z,Seller,Debit
,USER-1077,,1,289.99,289.99,2023-01-25T22:12:13.051Z,FBM,PayPal
,USER-1070,,1,69.99,69.99,2023-01-26T05:25:12.104Z,FBA,Discover
,USER-1282,,1,54.99,54.99,2023-01-26T09:59:21.503Z,FBM,AmEx
,USER-1085,,1,94.76,94.76,2023-01-26T12:44:38.271Z,Seller,Debit
,USER-1227,,1,14.99,14.99,2023-01-26T20:35:09.530Z,FBM,PayPal
,USER-1255,,1,45.99,45.99,2023-01-27T01:15:05.448Z,FBA,MasterCard
,USER-1031,,1,139.99,139.99,2023-01-27T05:26:44.582Z,Seller,Discover
,USER-1084,,4,9.99,39.96,2023-01-27T08:08:56.596Z,Seller,VISA
,USER-1237,,1,119.99,119.99,2023-01-27T14:10:26.978Z,FBM,Discover
,USER-1457,,3,107.46,322.37,2023-01-27T14:10:52.852Z,FBM,PayPal
,USER-1124,,3,61.46,184.38,2023-01-27T22:35:15.999Z,FBM,Debit
,USER-1009,,2,84.99,169.98,2023-01-28T00:41:17.225Z,Seller,AmEx
,USER-1453,,3,24.99,74.97,2023-01-28T01:57:19.407Z,FBM,MasterCard
,USER-1431,,1,24.99,24.99,2023-01-28T02:44:15.309Z,FBM,PayPal
,USER-1118,,1,16.99,16.99,2023-01-28T04:18:22.564Z,Seller,Discover
,USER-1087,,1,289.99,289.99,2023-01-28T09:10:51.479Z,FBA,AmEx
,USER-1380,,4,94.99,379.96,2023-01-28T14:58:50.290Z,FBM,Debit
,USER-1089,,1,99.99,99.99,2023-01-28T21:20:11.681Z,FBA,MasterCard
,USER-1227,,3,59.89,179.67,2023-01-29T00:10:33.796Z,FBA,Discover
,USER-1043,,1,16.99,16.99,2023-01-29T08:41:05.991Z,Seller,VISA
,USER-1068,,1,91.68,91.68,2023-01-29T17:03:39.587Z,FBM,PayPal
,USER-1032,,4,54.99,219.96,2023-01-29T23:35:57.931Z,FBA,Discover
,USER-1096,,1,14.99,14.99,2023-01-30T04:46:53.637Z,FBA,VISA
,USER-1125,,1,84.99,84.99,2023-01-30T05:13:26.286Z,FBM,AmEx
,USER-1142,,1,69.21,69.21,2023-01-30T05:14:44.324Z,Seller,Discover
,USER-1232,,2,9.99,19.98,2023-01-30T05:59:01.539Z,Seller,Debit
,USER-1359,,1,99.99,99.99,2023-01-30T14:26:16.856Z,FBA,MasterCard
,USER-1126,,1,329.99,329.99,2023-01-30T20:05:23.569Z,FBM,Debit
,USER-1385,,1,329.99,329.99,2023-01-30T20:50:13.448Z,FBM,AmEx
,USER-1065,,1,139.99,139.99,2023-01-31T00:56:16.801Z,Seller,AmEx
,USER-1413,,1,74.99,74.99,2023-01-31T03:27:49.323Z,FBA,Discover
,USER-1230,,1,289.99,289.99,2023-01-31T05:24:51.056Z,Seller,VISA
,USER-1159,,1,99.99,99.99,2023-01-31T08:12:32.057Z,FBA,Discover
,USER-1179,,1,94.99,94.99,2023-01-31T10:25:37.682Z,Seller,PayPal
,USER-1226,,1,9.99,9.99,2023-01-31T19:53:53.125Z,Seller,MasterCard
,USER-1450,,4,74.99,299.96,2023-02-01T05:09:18.103Z,FBA,AmEx
,USER-1277,,1,98.0,98.0,2023-02-01T06:56:08.310Z,FBA,PayPal
,USER-1059,,1,139.99,139.99,2023-02-01T14:12:03.041Z,FBM,AmEx
,USER-1096,,3,321.15,963.44,2023-02-01T19:23:07.470Z,Seller,Discover
,USER-1275,,3,329.99,989.97,2023-02-01T20:02:16.603Z,FBM,Debit
,USER-1138,,1,22.05,22.05,2023-02-02T03:38:03.224Z,FBA,Discover
,USER-1080,,2,67.35,134.71,2023-02-02T03:57:51.134Z,FBM,MasterCard
,USER-1042,,1,24.99,24.99,2023-02-02T04:09:55.259Z,FBA,Discover
,USER-1419,,1,9.99,9.99,2023-02-02T06:58:09.837Z,FBA,PayPal
,USER-1430,,1,329.99,329.99,2023-02-02T11:46:57.358Z,Seller,AmEx
,USER-1264,,1,94.99,94.99,2023-02-02T12:36:28.436Z,Seller,MasterCard
,USER-1299,,4,9.99,39.96,2023-02-02T21:31:04.364Z,FBA,MasterCard
,USER-1483,,1,139.99,139.99,2023-02-03T02:27:43.186Z,FBM,MasterCard
,USER-1249,,3,99.99,299.97,2023-02-03T04:01:24.292Z,Seller,VISA
,USER-1388,,1,24.99,24.99,2023-02-03T06:26:16.748Z,FBM,VISA
,USER-1009,,1,24.99,24.99,2023-02-03T13:53:30.293Z,Seller,PayPal
,USER-1140,,2,98.0,196.0,2023-02-03T21:44:03.977Z,FBA,Debit
,USER-1353,,1,69.99,69.99,2023-02-03T22:16:49.366Z,Seller,VISA
,USER-1437,,2,9.99,19.98,2023-02-04T00:29:51.906Z,FBM,VISA
,USER-1103,,1,14.99,14.99,2023-02-04T05:04:48.516Z,FBA,AmEx
,USER-1243,,1,119.99,119.99,2023-02-04T11:28:34.281Z,FBM,Discover
,USER-1254,,1,45.99,45.99,2023-02-04T19:42:12.310Z,Seller,Debit
,USER-1308,,1,289.99,289.99,2023-02-05T04:51:07.004Z,FBM,MasterCard
,USER-1076,,3,94.99,284.97,2023-02-05T06:39:10.098Z,FBA,MasterCard
,USER-1325,,1,54.99,54.99,2023-02-05T14:34:23.053Z,Seller,PayPal
,USER-1146,,1,74.99,74.99,2023-02-05T16:21:49.093Z,FBA,MasterCard
,USER-1219,,1,119.99,119.99,2023-02-05T18:22:54.548Z,FBA,PayPal
,USER-1290,,1,24.99,24.99,2023-02-05T22:15:12.838Z,FBM,AmEx
,USER-1186,,1,239.99,239.99,2023-02-06T01:25:13.981Z,FBA,Discover
,USER-1031,,1,99.99,99.99,2023-02-06T05:31:49.783Z,FBM,Debit
,USER-1251,,1,64.61,64.61,2023-02-06T11:52:41.351Z,FBA,PayPal
,USER-1336,,1,119.99,119.99,2023-02-06T17:35:47.075Z,FBA,Discover
,USER-1337,,1,53.22,53.22,2023-02-07T03:06:05.803Z,FBM,PayPal
,USER-1443,,1,289.99,289.99,2023-02-07T07:17:57.783Z,FBM,VISA
,USER-1056,,1,69.99,69.99,2023-02-07T09:25:32.600Z,FBM,VISA
,USER-1313,,3,94.99,284.97,2023-02-07T10:35:56.565Z,Seller,VISA
,USER-1392,,2,24.99,49.98,2023-02-07T11:44:46.450Z,Seller,MasterCard
,USER-1052,,1,119.99,119.99,2023-02-07T21:10:54.657Z,FBA,AmEx
,USER-1257,,4,16.99,67.96,2023-02-08T00:24:40.286Z,FBM,Discover
,USER-1300,,2,54.99,109.98,2023-02-08T07:50:08.159Z,Seller,PayPal
,USER-1469,,1,329.99,329.99,2023-02-08T13:11:09.714Z,FBM,VISA
,USER-1292,,1,15.97,15.97,2023-02-08T17:24:01.142Z,Seller,MasterCard
,USER-1301,,1,94.99,94.99,2023-02-08T23:49:22.170Z,FBA,AmEx
,USER-1419,,1,106.73,106.73,2023-02-09T04:02:12.629Z,FBA,AmEx
,USER-1380,,1,94.99,94.99,2023-02-09T06:28:45.227Z,Seller,PayPal
,USER-1439,,3,69.99,209.97,2023-02-09T07:53:17.012Z,FBA,MasterCard
,USER-1408,,1,218.21,218.21,2023-02-09T09:07:14.113Z,FBA,VISA
,USER-1441,,1,94.99,94.99,2023-02-09T10:58:53.729Z,FBA,MasterCard
,USER-1121,,1,289.99,289.99,2023-02-09T16:19:34.577Z,Seller,Debit
,USER-1148,,1,99.99,99.99,2023-02-09T18:45:27.199Z,FBA,Debit
,USER-1078,,1,139.99,139.99,2023-02-09T21:22:58.882Z,Seller,Discover
,USER-1408,,1,69.99,69.99,2023-02-10T00:57:20.922Z,Seller,Discover
,USER-1186,,1,69.99,69.99,2023-02-10T03:39:21.089Z,FBM,VISA
,USER-1329,,1,16.99,16.99,2023-02-10T09:12:36.074Z,FBM,Debit
,USER-1138,,1,24.99,24.99,2023-02-10T15:19:21.815Z,FBA,MasterCard
,USER-1046,,1,16.99,16.99,2023-02-10T19:13:00.987Z,FBM,PayPal
,USER-1029,,1,45.99,45.99,2023-02-10T22:12:08.516Z,FBM,AmEx
,USER-1030,,1,24.99,24.99,2023-02-11T03:17:58.116Z,FBM,Discover
,USER-1163,,1,24.99,24.99,2023-02-11T09:38:46.287Z,FBA,PayPal
,USER-1352,,1,139.99,139.99,2023-02-11T15:53:11.436Z,Seller,MasterCard
,USER-1253,,1,22.39,22.39,2023-02-11T17:25:55.502Z,Seller,MasterCard
,USER-1051,,1,14.21,14.21,2023-02-12T03:00:06.183Z,FBA,MasterCard
,USER-1462,,1,16.99,16.99,2023-02-12T06:41:50.377Z,FBA,AmEx
,USER-1440,,1,16.99,16.99,2023-02-12T12:42:57.915Z,Seller,MasterCard
,USER-1316,,1,315.03,315.03,2023-02-12T19:08:11.388Z,FBA,VISA
,USER-1288,,4,24.99,99.96,2023-02-12T23:26:16.879Z,Seller,VISA
,USER-1195,,1,94.99,94.99,2023-02-13T01:14:08.570Z,FBA,Discover
,USER-1199,,1,45.99,45.99,2023-02-13T02:56:03.921Z,FBA,MasterCard
,USER-1397,,3,99.99,299.97,2023-02-13T05:18:17.603Z,FBA,PayPal
,USER-1359,,4,14.99,59.96,2023-02-13T07:34:05.061Z,Seller,AmEx
,USER-1048,,1,16.99,16.99,2023-02-13T09:17:26.821Z,FBM,MasterCard
,USER-1436,,1,289.99,289.99,2023-02-13T09:42:10.282Z,FBM,Debit
,USER-1300,,1,267.45,267.45,2023-02-13T11:23:48.887Z,FBA,AmEx
,USER-1126,,1,39.99,39.99,2023-02-13T17:31:22.717Z,Seller,Discover
,USER-1183,,4,118.36,473.44,2023-02-13T23:58:20.152Z,Seller,MasterCard
,USER-1147,,1,129.99,129.99,2023-02-14T08:44:14.716Z,FBA,PayPal
,USER-1476,,3,45.99,137.97,2023-02-14T16:34:03.748Z,FBM,VISA
,USER-1043,,1,98.0,98.0,2023-02-14T23:39:22.166Z,Seller,Discover
,USER-1154,,2,9.99,19.98,2023-02-15T06:00:19.631Z,FBA,VISA
,USER-1494,,1,54.99,54.99,2023-02-15T07:33:40.161Z,Seller,AmEx
,USER-1377,,3,59.06,177.19,2023-02-15T11:27:29.003Z,FBM,Debit
,USER-1415,,4,239.99,959.96,2023-02-15T11:37:14.648Z,FBA,MasterCard
,USER-1402,,1,119.99,119.99,2023-02-15T12:34:53.782Z,Seller,MasterCard
,USER-1193,,1,289.99,289.99,2023-02-15T17:03:41.792Z,FBA,Discover
,USER-1007,,4,45.99,183.96,2023-02-16T01:00:05.556Z,Seller,MasterCard
,USER-1196,,1,119.99,119.99,2023-02-16T09:24:22.037Z,FBA,Discover
,USER-1144,,1,74.99,74.99,2023-02-16T16:02:26.647Z,FBA,MasterCard
,USER-1201,,2,84.99,169.98,2023-02-17T01:22:43.426Z,Seller,MasterCard
,USER-1013,,2,289.99,579.98,2023-02-17T09:09:43.866Z,Seller,PayPal
,USER-1326,,1,9.97,9.97,2023-02-17T10:08:15.766Z,FBM,AmEx
,USER-1203,,1,54.99,54.99,2023-02-17T14:42:54.599Z,Seller,PayPal
,USER-1046,,2,239.15,478.3,2023-02-17T20:34:57.681Z,FBA,AmEx
,USER-1289,,1,94.99,94.99,2023-02-18T05:14:18.491Z,FBA,AmEx
,USER-1006,,3,119.99,359.97,2023-02-18T05:36:52.195Z,FBM,PayPal
,USER-1486,,1,119.99,119.99,2023-02-18T14:30:30.269Z,FBM,MasterCard
,USER-1483,,1,74.99,74.99,2023-02-18T23:10:18.257Z,Seller,MasterCard
,USER-1473,,2,14.99,29.98,2023-02-19T03:30:55.153Z,FBA,Debit
,USER-1053,,1,84.99,84.99,2023-02-19T10:56:56.988Z,FBA,MasterCard
,USER-1416,,1,98.0,98.0,2023-02-19T14:59:05.522Z,Seller,Discover
,USER-1412,,2,16.99,33.98,2023-02-19T23:41:29.691Z,FBA,PayPal
,USER-1179,,1,23.2,23.2,2023-02-20T04:23:33.034Z,FBA,AmEx
,USER-1287,,1,329.99,329.99,2023-02-20T09:41:48.138Z,Seller,PayPal
,USER-1251,,1,12.74,12.74,2023-02-20T14:15:58.456Z,FBM,AmEx
,USER-1220,,1,227.31,227.31,2023-02-20T18:28:33.242Z,FBM,VISA
,USER-1356,,3,239.99,719.97,2023-02-20T20:04:37.457Z,FBA,VISA
,USER-1120,,3,99.99,299.97,2023-02-20T21:50:02.181Z,FBM,Discover
,USER-1364,,1,74.99,74.99,2023-02-20T22:44:54.212Z,Seller,MasterCard
,USER-1228,,1,119.99,119.99,2023-02-20T23:45:47.875Z,FBA,Discover
,USER-1139,,1,94.99,94.99,2023-02-21T05:58:02.927Z,Seller,MasterCard
,USER-1275,,4,129.99,519.96,2023-02-21T14:29:31.574Z,FBA,Debit
,USER-1445,,2,139.99,279.98,2023-02-21T17:38:52.769Z,Seller,Debit
,USER-1133,,1,329.99,329.99,2023-02-22T01:38:23.023Z,Seller,MasterCard
,USER-1129,,1,97.08,97.08,2023-02-22T10:07:19.849Z,Seller,MasterCard
,USER-1045,,1,24.99,24.99,2023-02-22T12:16:27.273Z,FBM,Debit
,USER-1487,,1,99.99,99.99,2023-02-22T14:04:07.427Z,FBM,Discover
,USER-1035,,1,74.99,74.99,2023-02-22T15:19:26.647Z,Seller,AmEx
,USER-1105,,1,60.13,60.13,2023-02-22T19:57:09.407Z,FBM,VISA
,USER-1011,,1,13.03,13.03,2023-02-23T04:59:48.159Z,FBA,MasterCard
,USER-1014,,1,94.99,94.99,2023-02-23T07:09:58.191Z,FBA,VISA
,USER-1115,,1,239.99,239.99,2023-02-23T11:54:49.124Z,FBA,MasterCard
,USER-1120,,1,22.11,22.11,2023-02-23T16:50:21.942Z,FBA,Debit
,USER-1061,,1,289.99,289.99,2023-02-23T20:10:46.693Z,FBM,MasterCard
,USER-1318,,1,99.99,99.99,2023-02-23T23:47:43.323Z,Seller,Discover
,USER-1448,,1,139.99,139.99,2023-02-24T06:54:05.220Z,FBM,PayPal
,USER-1037,,4,45.99,183.96,2023-02-24T07:41:11.553Z,FBA,MasterCard
