dataset1,dataset2,column1,column2,similarity
modern_customers,modern_sales,loyalty_tier,price_per_item,0.028331115788990637
legacy_products,modern_products,product_name,stock_quantity,0.0
legacy_products,modern_products,product_name,specifications,0.0
legacy_products,modern_sales,product_name,transaction_id,0.0
legacy_products,modern_sales,product_name,user_id,0.0
legacy_products,modern_sales,product_name,product_asin,0.0
legacy_products,modern_sales,product_name,qty,0.0
legacy_products,modern_sales,product_name,price_per_item,0.0
legacy_products,modern_sales,product_name,transaction_total,0.0
legacy_products,modern_sales,product_name,timestamp,0.0
legacy_products,modern_sales,product_name,fulfillment_channel,0.0
legacy_products,modern_sales,product_name,payment_type,0.0
legacy_products,modern_sales,product_name,promotion_applied,0.0
legacy_products,third_customers,product_name,account_id,0.0
legacy_products,modern_products,product_name,weight_kg,0.0
legacy_products,third_customers,product_name,email_addr,0.0
legacy_products,third_customers,product_name,contact_number,0.0
legacy_products,third_customers,product_name,address_line,0.0
legacy_products,modern_products,product_name,current_price,0.0
legacy_products,third_customers,product_name,state_province,0.0
legacy_products,third_customers,product_name,postal_code,0.0
legacy_products,third_customers,product_name,country_code,0.0
legacy_products,third_customers,product_name,signup_date,0.0
legacy_products,third_customers,product_name,membership_status,0.0
legacy_products,third_products,product_name,item_code,0.0
legacy_products,modern_products,product_name,brand,0.0
legacy_products,modern_products,product_name,seller,0.0
legacy_products,modern_products,product_name,subcategory,0.0
legacy_products,third_products,product_name,supplier,0.0
legacy_products,third_products,product_name,retail_price,0.0
legacy_products,third_products,product_name,item_weight,0.0
legacy_products,modern_products,product_name,category,0.0
legacy_products,third_products,product_name,availability_status,0.0
legacy_products,third_products,product_name,stock_level,0.0
legacy_products,third_sales,product_name,sale_id,0.0
legacy_products,third_sales,product_name,account_id,0.0
legacy_products,third_sales,product_name,item_code,0.0
legacy_products,third_sales,product_name,order_quantity,0.0
legacy_products,third_sales,product_name,item_price,0.0
legacy_products,third_sales,product_name,sale_total,0.0
legacy_products,third_sales,product_name,sale_date,0.0
legacy_products,third_sales,product_name,delivery_status,0.0
legacy_products,third_sales,product_name,payment_option,0.0
legacy_products,third_sales,product_name,customer_address,0.0
legacy_products,modern_products,product_name,title,0.0
legacy_products,modern_products,product_name,asin,0.0
legacy_products,modern_customers,product_name,loyalty_tier,0.0
legacy_products,modern_customers,product_name,prime_member,0.0
legacy_products,modern_customers,product_name,account_created,0.0
legacy_products,modern_customers,product_name,shipping_zip,0.0
legacy_products,modern_customers,product_name,shipping_state,0.0
legacy_products,modern_customers,product_name,shipping_city,0.0
legacy_products,modern_customers,product_name,phone,0.0
legacy_products,modern_customers,product_name,email,0.0
legacy_products,modern_customers,product_category,user_id,0.0
legacy_products,modern_customers,product_category,full_name,0.0
legacy_products,modern_customers,product_category,email,0.0
legacy_products,modern_customers,product_category,phone,0.0
legacy_products,modern_customers,product_category,shipping_city,0.0
legacy_products,modern_customers,product_category,shipping_state,0.0
legacy_products,modern_customers,product_category,shipping_zip,0.0
legacy_products,modern_customers,product_category,account_created,0.0
legacy_products,modern_customers,product_category,prime_member,0.0
legacy_products,modern_customers,product_category,loyalty_tier,0.0
legacy_products,modern_products,product_category,asin,0.0
legacy_products,modern_products,product_category,title,0.0
legacy_products,modern_products,product_category,category,0.0
legacy_products,modern_products,product_category,subcategory,0.0
legacy_products,modern_products,product_category,seller,0.0
legacy_products,modern_products,product_category,brand,0.0
legacy_products,modern_products,product_category,current_price,0.0
legacy_products,modern_products,product_category,weight_kg,0.0
legacy_products,modern_products,product_category,specifications,0.0
legacy_products,modern_products,product_category,stock_quantity,0.0
legacy_products,modern_customers,product_name,user_id,0.0
legacy_products,modern_sales,product_category,transaction_id,0.0
legacy_products,modern_sales,product_category,user_id,0.0
legacy_products,modern_sales,product_category,product_asin,0.0
legacy_products,modern_sales,product_category,qty,0.0
legacy_products,modern_sales,product_category,price_per_item,0.0
legacy_products,modern_sales,product_category,transaction_total,0.0
legacy_products,modern_sales,product_category,timestamp,0.0
legacy_products,modern_sales,product_category,fulfillment_channel,0.0
legacy_products,modern_sales,product_category,payment_type,0.0
legacy_products,modern_sales,product_category,promotion_applied,0.0
legacy_products,third_customers,product_category,account_id,0.0
legacy_products,third_customers,product_category,customer_name,0.0
legacy_products,third_customers,product_category,email_addr,0.0
legacy_products,third_customers,product_category,contact_number,0.0
legacy_products,third_customers,product_category,address_line,0.0
legacy_products,third_customers,product_category,city_name,0.0
legacy_products,third_customers,product_category,state_province,0.0
legacy_products,third_customers,product_category,postal_code,0.0
legacy_products,third_customers,product_category,country_code,0.0
legacy_products,third_customers,product_category,signup_date,0.0
legacy_products,third_customers,product_category,membership_status,0.0
legacy_products,third_products,product_category,item_code,0.0
legacy_products,third_products,product_category,item_name,0.0
legacy_products,third_products,product_category,category_name,0.0
legacy_products,third_products,product_category,brand_name,0.0
legacy_products,third_products,product_category,supplier,0.0
legacy_products,third_products,product_category,retail_price,0.0
legacy_products,third_products,product_category,item_weight,0.0
legacy_products,third_sales,product_sku,customer_address,0.0
legacy_products,third_products,product_category,availability_status,0.0
legacy_products,third_products,product_category,stock_level,0.0
legacy_products,third_sales,product_category,sale_id,0.0
legacy_products,third_sales,product_category,account_id,0.0
legacy_products,third_sales,product_category,item_code,0.0
legacy_products,third_sales,product_category,order_quantity,0.0
legacy_products,third_sales,product_category,item_price,0.0
legacy_products,third_sales,product_category,sale_total,0.0
legacy_products,third_sales,product_category,sale_date,0.0
legacy_products,third_sales,product_category,delivery_status,0.0
legacy_products,third_sales,product_category,payment_option,0.0
legacy_products,third_sales,product_category,customer_address,0.0
legacy_products,third_sales,product_sku,payment_option,0.0
legacy_products,third_sales,product_sku,delivery_status,0.0
legacy_products,third_sales,product_sku,sale_date,0.0
legacy_products,third_sales,product_sku,sale_total,0.0
legacy_products,third_sales,product_sku,item_price,0.0
legacy_products,third_sales,product_sku,order_quantity,0.0
legacy_products,third_sales,product_sku,item_code,0.0
legacy_products,third_sales,product_sku,account_id,0.0
legacy_products,third_sales,product_sku,sale_id,0.0
legacy_products,third_products,product_sku,stock_level,0.0
legacy_products,modern_customers,brand,user_id,0.0
legacy_products,modern_customers,brand,full_name,0.0
legacy_products,modern_customers,brand,email,0.0
legacy_products,modern_customers,brand,phone,0.0
legacy_products,modern_customers,brand,shipping_city,0.0
legacy_products,modern_customers,brand,shipping_state,0.0
legacy_products,modern_customers,brand,shipping_zip,0.0
legacy_products,modern_customers,brand,account_created,0.0
legacy_products,modern_customers,brand,prime_member,0.0
legacy_products,modern_customers,brand,loyalty_tier,0.0
legacy_products,modern_products,brand,asin,0.0
legacy_products,modern_products,brand,title,0.0
legacy_products,modern_products,brand,category,0.0
legacy_products,modern_products,brand,subcategory,0.0
legacy_products,modern_products,brand,seller,0.0
legacy_products,third_products,product_sku,availability_status,0.0
legacy_products,modern_products,brand,current_price,0.0
legacy_products,modern_products,brand,weight_kg,0.0
legacy_products,modern_products,brand,specifications,0.0
legacy_products,modern_products,brand,stock_quantity,0.0
legacy_products,modern_products,brand,product_condition,0.0
legacy_products,modern_sales,brand,transaction_id,0.0
legacy_products,modern_sales,brand,user_id,0.0
legacy_products,modern_sales,brand,product_asin,0.0
legacy_products,modern_sales,brand,qty,0.0
legacy_products,modern_sales,brand,price_per_item,0.0
legacy_products,modern_sales,brand,transaction_total,0.0
legacy_products,modern_sales,brand,timestamp,0.0
legacy_products,modern_sales,brand,fulfillment_channel,0.0
legacy_products,modern_sales,brand,payment_type,0.0
legacy_products,modern_sales,brand,promotion_applied,0.0
legacy_products,third_customers,brand,account_id,0.0
legacy_products,third_customers,brand,customer_name,0.0
legacy_products,third_customers,brand,email_addr,0.0
legacy_products,third_customers,brand,contact_number,0.0
legacy_products,third_customers,brand,address_line,0.0
legacy_products,third_customers,brand,city_name,0.0
